Id,CHURN,Gender,Status,Children,Est Income,Car Owner,Age,Paymethod,Usage,RatePlan,pChurn,3_Class,5_Class,is_test_set
1633,F,M,M,2,78554.2,N,16.7,Auto,35.88,1,0.04676935731083925,0.0,0.0,True
1634,F,F,M,2,38215.9,N,30.886667,Auto,0.97,3,0.06482912746738961,0.0,0.0,True
1635,T,F,M,1,14085.5,N,21.0,CC,176.61,1,0.4503163546534628,0.5,0.5,True
1636,F,F,M,2,49745.3,N,47.966667,CH,27.28,4,0.17124143605098058,0.0,0.25,True
1637,F,F,M,2,88427.0,N,13.86,CC,69.97,4,0.1054879173956268,0.0,0.0,False
1638,F,F,M,2,98003.7,Y,26.273333,CC,84.42,4,0.10938330617199554,0.0,0.0,False
1639,T,M,S,0,89142.7,N,53.693332999999996,CC,16.91,1,0.6242585055846279,0.5,0.5,False
1640,F,F,S,0,74530.8,N,63.086667000000006,Auto,127.89,1,0.4760778740188032,0.5,0.5,False
1641,T,F,S,0,32962.6,N,24.0,CC,265.78,4,0.904390524759429,1.0,1.0,False
1642,F,F,M,2,76289.2,N,48.206666999999996,CC,104.63,2,0.10263725564473154,0.0,0.0,False
1643,T,M,M,1,66931.9,N,63.933333,CC,17.46,3,0.1896785628173176,0.0,0.25,False
1644,F,M,S,0,9309.57,Y,25.44,CC,108.3,2,0.9177405008398638,1.0,1.0,False
1645,T,F,M,1,28000.0,N,23.0,Auto,48.08,3,0.16546552028690462,0.0,0.25,True
1646,T,F,S,0,38000.0,N,24.0,CC,168.28,1,0.8496785593756588,1.0,0.75,False
1647,T,F,S,0,32962.6,N,21.0,CC,65.79,2,0.8285061332493049,1.0,0.75,False
1648,T,F,S,2,42000.0,N,22.0,Auto,41.78,2,0.2727581631782729,0.5,0.25,False
1649,F,F,D,1,77726.4,N,56.72,Auto,23.52,4,0.11919106128173665,0.0,0.0,False
1650,T,F,S,2,43000.0,N,23.0,CC,62.95,2,0.4956468857737419,0.5,0.5,False
1651,T,F,S,1,2800.68,N,45.673333,CC,134.75,1,0.7882361584339801,1.0,0.75,False
1652,F,F,M,2,90271.6,N,44.926667,CC,110.4,2,0.08787621620082745,0.0,0.0,True
1653,F,F,M,2,64816.6,Y,31.126666999999998,CC,27.87,1,0.12449539765127406,0.0,0.0,False
1654,F,F,M,2,98217.1,N,44.98,CC,42.74,4,0.07201226065531997,0.0,0.0,False
1655,T,F,S,0,15989.3,N,61.693332999999996,CC,29.17,1,0.8051237373480404,1.0,0.75,False
1656,F,M,S,1,84978.1,N,21.64,CH,88.79,2,0.6544496879275684,0.5,0.75,True
1657,F,F,M,2,36647.9,N,49.986667,CC,107.38,4,0.18583161740313892,0.0,0.25,False
1658,T,F,S,0,64319.2,N,41.226667,CH,40.16,1,0.7640331694124901,1.0,0.75,False
1659,F,F,S,1,73338.0,N,48.246666999999995,Auto,29.93,4,0.3030352395026747,0.5,0.25,True
1660,T,F,S,0,433.74,N,60.746667,CC,44.22,2,0.8522036289957872,1.0,0.75,False
1661,F,F,M,2,16962.2,N,45.36,CC,27.57,2,0.18370129949757846,0.0,0.25,True
1662,F,M,M,2,10708.3,N,26.026667,CH,142.95,3,0.40116929664934703,0.5,0.5,False
1663,T,F,M,0,2031.61,N,20.3,CC,109.04,4,0.6569452435370391,0.5,0.75,False
1664,F,F,S,2,16938.5,N,48.0,CH,22.11,1,0.5904214724834661,0.5,0.5,True
1665,F,F,M,0,55221.0,N,62.0,CC,15.69,1,0.3037341152969543,0.5,0.25,False
1666,F,F,M,1,8073.11,N,41.0,Auto,89.05,3,0.21230962352513874,0.0,0.25,False
1667,F,M,M,0,95448.6,Y,53.68,CH,29.46,1,0.3468088685851348,0.5,0.25,False
1668,T,M,S,1,24141.5,Y,17.006667,CC,125.87,3,0.8367540351619022,1.0,0.75,False
1669,F,M,S,2,63152.6,Y,63.17333299999999,CC,70.01,3,0.4728417665360736,0.5,0.5,False
1670,F,M,S,2,72084.7,N,55.64,CC,38.13,3,0.3758454074093869,0.5,0.5,False
1671,F,F,S,0,42760.5,N,43.0,CC,53.7,3,0.7872171028345767,1.0,0.75,True
1672,F,F,S,1,49072.0,N,46.0,Auto,34.25,1,0.35512240615646484,0.5,0.25,False
1673,F,F,M,0,27371.8,Y,70.0,CC,142.7,1,0.5320901528834852,0.5,0.5,True
1674,T,M,M,0,71472.9,N,41.913333,CH,130.22,3,0.4945576361507459,0.5,0.5,False
1675,F,F,M,0,95405.7,N,46.506667,CC,13.96,4,0.2338940632546859,0.0,0.25,False
1676,F,F,S,0,95786.8,Y,57.553332999999995,CC,108.79,2,0.6803667131635017,0.5,0.75,False
1677,F,M,S,0,90321.6,N,38.0,Auto,12.39,2,0.4261659485079719,0.5,0.5,False
1678,T,M,S,1,90478.6,N,54.553332999999995,CC,154.49,2,0.5565829955737253,0.5,0.5,False
1679,F,F,M,2,56187.0,N,43.0,CH,21.83,1,0.14050081479776286,0.0,0.25,False
1680,T,F,S,1,41000.0,N,24.393333,CC,229.64,4,0.7870467775240503,1.0,0.75,True
1681,F,M,M,2,53010.8,N,18.84,CC,58.87,1,0.16021430873573786,0.0,0.25,False
1682,F,M,M,0,75004.5,N,64.8,CC,58.72,4,0.33298132507799544,0.5,0.25,False
1683,F,M,M,0,19749.3,N,60.36666700000001,CC,34.17,1,0.4832301272124788,0.5,0.5,False
1684,F,M,S,1,57626.9,Y,43.906667,CC,48.35,1,0.6543297722128326,0.5,0.75,True
1685,F,M,D,1,20078.0,N,32.846667,CC,15.98,2,0.4936377678638734,0.5,0.5,False
1686,F,F,M,2,47902.0,N,26.033333,Auto,72.31,4,0.07427588799592226,0.0,0.0,True
1687,T,M,M,1,7545.96,Y,16.753332999999998,CC,200.75,3,0.6185384686901659,0.5,0.5,False
1688,T,M,S,2,89459.9,N,53.28,CC,36.05,2,0.30806873126357026,0.5,0.25,False
1689,T,F,S,1,13576.5,N,39.426667,CC,40.49,1,0.7139251648050694,0.5,0.75,False
1690,F,F,M,2,42031.8,N,50.753333000000005,CH,59.78,3,0.19245992455206046,0.0,0.25,False
1691,T,M,S,2,43634.5,N,21.78,CC,143.5,1,0.5829920038433941,0.5,0.5,False
1692,T,F,S,1,13109.1,N,62.606667,Auto,62.87,4,0.5187163672710462,0.5,0.5,False
1693,T,M,S,1,92647.5,N,56.04666700000001,CC,32.13,4,0.4818457385664549,0.5,0.5,True
1694,T,F,S,2,21021.6,Y,62.753333,CC,14.95,4,0.5606164349679471,0.5,0.5,False
1695,T,M,S,0,74460.7,Y,55.34,CC,206.46,4,0.8382326475726216,1.0,0.75,False
1696,T,F,S,2,28787.4,N,41.666667,Auto,86.06,2,0.31551833984197586,0.5,0.25,False
1697,F,M,M,1,13091.6,N,59.126667000000005,CC,43.06,4,0.3794016045982633,0.5,0.5,False
1698,F,F,M,2,62061.8,Y,45.92,Auto,82.08,1,0.05934382552771845,0.0,0.0,False
1699,T,F,M,1,20550.9,Y,22.12,CC,85.64,1,0.4126897593957142,0.5,0.5,True
1700,F,M,S,1,1765.41,N,18.766667,CC,47.99,2,0.8114860405144382,1.0,0.75,False
1701,T,F,S,2,19131.1,N,56.18666700000001,Auto,57.07,2,0.3089124551733144,0.5,0.25,False
1702,F,F,S,2,6440.46,Y,52.0,CH,49.86,4,0.7211024756222105,0.5,0.75,False
1703,F,M,M,2,28766.9,N,46.84,CC,64.2,4,0.2143250011521444,0.0,0.25,False
1704,F,M,M,2,91272.2,Y,25.033333,CC,40.0,4,0.12440420763358795,0.0,0.0,False
1705,F,F,S,0,73228.3,N,42.0,Auto,50.58,2,0.4693479187230405,0.5,0.5,False
1706,T,M,M,1,64792.3,N,52.146667,CH,51.41,4,0.2937620941982943,0.5,0.25,False
1707,T,F,S,0,93322.1,Y,40.313333,CH,38.72,1,0.7233091659668104,0.5,0.75,False
1708,F,M,M,2,49910.7,Y,51.52,CC,51.14,3,0.18015501075773224,0.0,0.25,True
1709,T,M,M,0,76161.4,Y,44.573333,CC,37.55,4,0.3937269385113986,0.5,0.5,False
1710,F,F,M,2,55860.0,Y,14.573332999999998,CC,26.37,2,0.15868055570815584,0.0,0.25,False
1711,F,M,M,2,57360.8,Y,53.253333,CC,67.61,1,0.1556983905157172,0.0,0.25,False
1712,T,M,M,1,92414.7,Y,45.513333,CC,40.06,4,0.2004050989886466,0.0,0.25,False
1713,T,F,S,2,14578.8,Y,60.933333,Auto,107.02,3,0.4131770411961544,0.5,0.5,False
1714,F,F,M,2,87578.2,Y,53.36666700000001,CC,22.44,3,0.08770670558119878,0.0,0.0,True
1715,F,F,M,2,86695.4,N,13.906667,CC,58.03,4,0.10458824173719644,0.0,0.0,True
1716,F,M,M,1,5306.11,N,39.093333,CH,22.94,2,0.47657169740212,0.5,0.5,False
1717,F,F,M,0,83287.0,N,44.0,Auto,119.82,1,0.1476478824412848,0.0,0.25,False
1718,F,M,M,1,2067.82,N,47.853333,CC,85.9,2,0.4418743598513646,0.5,0.5,True
1719,F,M,M,2,30665.2,Y,22.88,Auto,77.44,1,0.1194661767789259,0.0,0.0,False
1720,F,F,M,1,78000.0,Y,56.193332999999996,Auto,37.04,1,0.07682287050316486,0.0,0.0,False
1721,F,F,M,1,98680.4,Y,58.706667,CH,26.44,1,0.16791649175094708,0.0,0.25,True
1722,F,F,M,2,65619.7,Y,46.0,CC,158.22,3,0.17237406350940604,0.0,0.25,True
1723,T,M,M,1,95620.3,Y,49.12,CC,104.53,1,0.1951552827072076,0.0,0.25,False
1724,F,F,S,0,85275.0,N,47.0,Auto,174.09,1,0.4947706937601378,0.5,0.5,False
1725,F,F,M,1,66921.4,Y,43.0,CC,24.67,1,0.205257201517705,0.0,0.25,False
1726,F,F,M,1,98453.6,Y,46.0,Auto,25.38,2,0.06225333887928203,0.0,0.0,True
1727,F,F,S,2,57420.0,Y,48.0,Auto,277.72,1,0.37514952908330607,0.5,0.5,False
1728,T,M,M,0,68000.0,N,67.0,CC,34.35,4,0.33728113127247683,0.5,0.25,True
1729,F,F,M,2,47639.1,N,48.0,CC,57.11,4,0.1446529429952687,0.0,0.25,False
1730,F,M,M,0,3911.9,N,38.413333,CC,39.36,2,0.5917350020749532,0.5,0.5,False
1731,T,F,S,0,39461.0,N,22.226667000000003,CC,126.68,1,0.8318463656693974,1.0,0.75,False
1732,F,M,M,1,47371.0,Y,54.96,CC,270.97,4,0.4775803268641358,0.5,0.5,True
1733,T,M,S,1,16432.1,Y,20.92,CH,109.78,3,0.8805083955655678,1.0,1.0,True
1734,T,F,S,1,540.4,Y,39.213333,Auto,20.1,3,0.6101686488810772,0.5,0.5,True
1735,F,F,M,2,80087.7,N,41.92,CC,31.56,4,0.09116938062927746,0.0,0.0,False
1736,F,F,M,2,59691.3,N,38.04,CC,278.65,1,0.19840241708128,0.0,0.25,False
1737,T,F,S,2,11251.1,Y,52.0,CC,141.91,2,0.6743351559992827,0.5,0.75,True
1738,F,F,S,2,93559.1,N,57.62,CC,31.42,4,0.2734383841804948,0.5,0.25,False
1739,T,F,S,2,3416.62,Y,22.76,CC,123.7,3,0.7354983976973499,0.5,0.75,True
1740,F,F,S,0,93454.3,Y,48.533333,Auto,44.13,3,0.4463351541028964,0.5,0.5,True
1741,T,M,M,0,5745.0,Y,15.38,CC,44.11,2,0.6721052344605744,0.5,0.75,False
1742,F,F,M,2,11234.7,Y,49.046667,CC,113.42,2,0.2772292102357824,0.5,0.25,False
1743,F,F,M,1,82931.3,N,64.64,Auto,137.25,2,0.07698538588330169,0.0,0.0,False
1744,F,F,M,2,57483.9,N,44.026666999999996,CH,44.3,1,0.14545432229364805,0.0,0.25,False
1745,T,F,S,2,21274.0,N,45.526666999999996,Auto,43.31,4,0.3295782492380859,0.5,0.25,False
1746,F,F,M,2,28267.0,N,30.093333,CC,214.41,2,0.2657852634023937,0.5,0.25,True
1747,F,F,M,2,36725.1,N,55.793333,CH,94.88,1,0.20029359282677414,0.0,0.25,True
1748,T,M,S,1,94188.3,N,57.54666700000001,CC,41.51,2,0.4553406493836752,0.5,0.5,False
1749,F,F,M,2,91861.0,Y,41.98,CC,22.06,2,0.08412005026383228,0.0,0.0,False
1750,T,F,S,1,12374.9,Y,33.493333,Auto,123.59,1,0.6246649860107654,0.5,0.5,False
1751,T,F,M,2,69133.9,Y,26.833333000000003,CH,46.32,1,0.165918765768163,0.0,0.25,False
1752,F,F,M,2,84948.0,Y,29.446666999999998,CH,23.73,3,0.13802000838015474,0.0,0.25,False
1753,F,F,M,2,30998.8,N,40.96,Auto,52.91,1,0.070941876732492,0.0,0.0,False
1754,F,M,S,0,15924.2,N,14.46,CH,1.46,2,0.8973554283939726,1.0,1.0,False
1755,F,M,M,2,21416.5,N,35.653333,CC,27.61,3,0.2177542513922532,0.0,0.25,False
1756,F,M,M,2,78554.2,N,16.7,Auto,35.88,4,0.05406808634014828,0.0,0.0,False
1757,F,F,M,2,38215.9,N,30.886667,Auto,0.97,1,0.058923983777140615,0.0,0.0,False
1758,F,F,M,2,49745.3,N,47.966667,CH,27.28,3,0.16413811750610305,0.0,0.25,False
1759,F,F,M,2,88427.0,N,13.86,CC,69.97,4,0.1054879173956268,0.0,0.0,False
1760,F,F,M,2,98003.7,Y,26.273333,CC,84.42,1,0.09537033861490808,0.0,0.0,True
1761,T,M,S,0,89142.7,N,53.693332999999996,CC,16.91,4,0.6593424524414354,0.5,0.75,False
1762,F,F,S,0,74530.8,N,63.086667000000006,Auto,127.89,4,0.5142312955242956,0.5,0.5,False
1763,F,F,M,2,76289.2,N,48.206666999999996,CC,104.63,3,0.10742108268397844,0.0,0.0,False
1764,T,M,M,1,66931.9,N,63.933333,CC,17.46,1,0.17452347114998634,0.0,0.25,True
1765,F,M,M,2,9309.57,Y,25.44,CC,108.3,3,0.3590082248810821,0.5,0.25,False
1766,F,F,S,0,77726.4,N,56.72,Auto,23.52,3,0.4232197380408608,0.5,0.5,False
1767,T,F,S,1,2800.68,N,45.673333,CC,134.75,3,0.8047306113925148,1.0,0.75,False
1768,F,F,M,2,90271.6,N,44.926667,CC,110.4,2,0.08787621620082745,0.0,0.0,False
1769,F,F,M,2,64816.6,Y,31.126666999999998,CC,27.87,2,0.13015025107870068,0.0,0.25,False
1770,F,F,M,2,98217.1,N,44.98,CC,42.74,4,0.07201226065531997,0.0,0.0,False
1771,T,F,S,0,15989.3,N,61.693332999999996,CC,29.17,2,0.8129862261282055,1.0,0.75,False
1772,T,M,S,1,84978.1,N,21.64,CH,88.79,1,0.6428500407743439,0.5,0.75,False
1773,F,F,M,2,36647.9,N,49.986667,CC,107.38,2,0.17091906008756955,0.0,0.25,False
1774,T,F,S,0,64319.2,N,41.226667,CH,40.16,1,0.7640331694124901,1.0,0.75,True
1775,T,F,S,1,73338.0,N,48.246666999999995,Auto,29.93,1,0.2717844246829132,0.5,0.25,True
1776,T,F,S,0,433.74,N,60.746667,CC,44.22,2,0.8522036289957872,1.0,0.75,True
1777,F,F,M,2,16962.2,N,45.36,CC,27.57,2,0.18370129949757846,0.0,0.25,False
1778,F,M,M,2,10708.3,N,26.026667,CH,142.95,2,0.38900510718186376,0.5,0.5,False
1779,T,F,M,0,2031.61,N,20.3,CC,109.04,2,0.6336503607962145,0.5,0.75,False
1780,F,F,S,2,16938.5,N,52.646667,CH,22.11,4,0.6200405982507388,0.5,0.5,False
1781,F,F,M,0,55221.0,N,41.0,CC,15.69,1,0.3318299810729506,0.5,0.25,False
1782,F,F,M,1,8073.11,N,43.0,Auto,89.05,1,0.1938462255458592,0.0,0.25,False
1783,F,M,M,1,95448.6,Y,53.68,CH,29.46,3,0.2240474983881688,0.0,0.25,False
1784,T,M,S,1,24141.5,Y,17.006667,CC,125.87,3,0.8367540351619022,1.0,0.75,False
1785,F,M,S,2,63152.6,Y,63.17333299999999,CC,70.01,3,0.4728417665360736,0.5,0.5,False
1786,F,M,S,2,72084.7,N,55.64,CC,38.13,2,0.3639823585607231,0.5,0.25,True
1787,F,F,S,0,42760.5,N,46.0,CC,53.7,2,0.7753565048603362,1.0,0.75,False
1788,F,F,S,1,49072.0,N,70.0,Auto,34.25,1,0.3219598454969931,0.5,0.25,True
1789,F,F,M,0,27371.8,Y,61.0,CC,142.7,1,0.5458967912125147,0.5,0.5,False
1790,T,M,M,0,71472.9,N,41.913333,CH,130.22,4,0.5072820878104868,0.5,0.5,False
1791,T,M,M,0,95405.7,N,46.506667,CC,13.96,1,0.2366899324287795,0.0,0.25,True
1792,T,M,S,0,95786.8,Y,57.553332999999995,CC,108.79,4,0.7360425530463907,0.5,0.75,False
1793,F,M,S,0,90321.6,N,39.0,Auto,12.39,2,0.4246567406720708,0.5,0.5,False
1794,T,M,D,1,90478.6,N,54.553332999999995,CC,154.49,4,0.3315023398705761,0.5,0.25,False
1795,F,F,M,2,56187.0,N,41.0,CH,21.83,2,0.14831385827779092,0.0,0.25,False
1796,T,F,S,1,42000.0,N,24.393333,CC,229.64,3,0.775804099659984,1.0,0.75,False
1797,F,M,M,0,9780.66,N,24.546667000000003,CC,21.39,2,0.5784026284886372,0.5,0.5,False
1798,F,M,M,2,53010.8,N,18.84,CC,58.87,3,0.17438933883319188,0.0,0.25,False
